match_id,requirement_id,talent_id,role_eligible,mandatory_skills_met,full_contract_availability_met,audition_met,physical_technical_eligible,mobility_work_authorization_eligible,safety_certification_eligible,medical_clearance_eligible,language_eligible,overnight_rehearsal_eligible,profile_active,verification_eligible,budget_eligible,experience_eligible,rating_eligible,skill_score,production_credit_score,availability_score,audition_showreel_score,physical_technical_score,mobility_score,reliability_score,safety_compliance_score,budget_score,language_cultural_score,final_match_score,eligibility_status,match_category,positive_match_reasons,risk_factors,rejection_reason,distance_km,audition_score,recommended,recommendation_rank,ground_truth_label
MAT-000054,REQ-0002,TAL-0378,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,100.0,58.0,100.0,88.71,100.0,76.0,66.96,96.0,23.33,40.0,84.64,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,Weekly rate exceeds the maximum production budget,Required language not supported,9950.6,,False,,Hard Rejection
MAT-000055,REQ-0002,TAL-0405,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,100.0,63.0,100.0,97.29,100.0,76.0,92.76,96.0,75.78,40.0,89.63,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,Weekly rate is close to the maximum production budget,Required language not supported,9950.6,,False,,Hard Rejection
MAT-000056,REQ-0002,TAL-0225,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,78.0,23.0,74.29,90.18,100.0,92.0,66.96,96.0,28.0,100.0,72.8,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Not fully available for the contract window,9950.6,,False,,Hard Rejection
MAT-000057,REQ-0002,TAL-0156,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,100.0,63.0,82.86,94.46,100.0,76.0,92.76,96.0,99.22,40.0,87.47,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,,Not fully available for the contract window; Required language not supported,4094.7,,False,,Hard Rejection
MAT-000058,REQ-0002,TAL-0336,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,63.0,100.0,98.7,100.0,76.0,92.76,96.0,89.84,100.0,91.39,Eligible,Excellent Match,Eligible for the required Dancer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,,,4512.4,,True,3.0,Strong Positive
MAT-000059,REQ-0002,TAL-0251,True,False,False,True,True,True,True,True,False,True,False,True,True,True,False,61.0,62.0,62.86,91.95,100.0,92.0,69.7,100.0,92.97,40.0,74.0,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Profile information is incomplete,Missing mandatory production skill; Not fully available for the contract window; Required language not supported; Profile inactive,12008.6,,False,,Hard Rejection
MAT-000060,REQ-0002,TAL-0126,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,0.0,23.0,100.0,86.0,100.0,76.0,66.96,96.0,51.33,100.0,56.16,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Missing mandatory production skill,3894.0,,False,,Hard Rejection
MAT-000061,REQ-0002,TAL-0031,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,100.0,63.0,74.29,97.46,100.0,76.0,92.76,96.0,49.47,40.0,85.0,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Not fully available for the contract window; Required language not supported,7646.1,,False,,Hard Rejection
MAT-000062,REQ-0002,TAL-0131,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,63.0,100.0,98.2,100.0,76.0,87.76,96.0,62.53,100.0,90.17,Eligible,Excellent Match,Eligible for the required Dancer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,Weekly rate exceeds the maximum production budget|Historical cancellation rate is above the preferred threshold,,7646.1,,False,,Strong Positive
MAT-000063,REQ-0002,TAL-0187,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,61.0,82.0,62.86,86.52,100.0,76.0,79.46,96.0,84.38,40.0,75.4,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Relevant history across 8 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,,Missing mandatory production skill; Not fully available for the contract window; Required language not supported,13297.6,,False,,Hard Rejection
MAT-000064,REQ-0002,TAL-0073,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,23.0,100.0,82.27,100.0,76.0,66.96,96.0,68.13,100.0,81.29,Eligible,Good Match,Eligible for the required Dancer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,Weekly rate exceeds the maximum production budget,,4094.7,,False,,Positive
MAT-000065,REQ-0002,TAL-0111,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,100.0,19.0,91.43,93.99,100.0,76.0,66.96,96.0,17.73,40.0,77.86,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Not fully available for the contract window; Required language not supported,3517.0,,False,,Hard Rejection
MAT-000066,REQ-0002,TAL-0394,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,61.0,23.0,74.29,96.52,100.0,92.0,78.72,96.0,33.6,40.0,68.97,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Not fully available for the contract window; Required language not supported,8385.8,,False,,Hard Rejection
MAT-000067,REQ-0002,TAL-0116,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,63.0,100.0,86.11,100.0,92.0,92.76,100.0,89.06,100.0,91.59,Eligible,Excellent Match,Eligible for the required Dancer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,,,12008.6,,True,2.0,Strong Positive
MAT-000068,REQ-0002,TAL-0250,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,100.0,23.0,65.0,87.12,100.0,76.0,61.96,96.0,20.53,40.0,73.55,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget|Historical cancellation rate is above the preferred threshold,Not fully available for the contract window; Required language not supported,4749.8,,False,,Hard Rejection
MAT-000069,REQ-0002,TAL-0349,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,98.0,100.0,95.76,100.0,92.0,92.76,96.0,45.73,100.0,96.3,Eligible,Excellent Match,Eligible for the required Dancer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Relevant history across 12 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements,Weekly rate exceeds the maximum production budget,,9520.3,,True,1.0,Strong Positive
MAT-000070,REQ-0002,TAL-0119,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,100.0,54.0,65.0,91.2,100.0,76.0,53.63,96.0,33.6,40.0,78.41,Not Eligible,Not Eligible,Eligible for the required Dancer discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget|Historical cancellation rate is above the preferred threshold,Not fully available for the contract window; Required language not supported,5437.2,,False,,Hard Rejection
